TimeStamp,NYA_DCS_G6710A_Intake_Manifold,NYA_DCS_G6710A_CoolantTemp_LB,CLUSTER,OVER_BY,HEALTH
2022-02-13 06:00:00+07:00,120.9,182.13,1,0,100.0
2022-02-13 07:00:00+07:00,123.87,184.67,1,0,100.0
2022-02-13 08:00:00+07:00,124.77,185.0,1,0,100.0
2022-02-13 10:00:00+07:00,125.7,185.0,1,0,100.0
2022-02-13 11:00:00+07:00,125.49,184.49,1,0,100.0
2022-02-13 12:00:00+07:00,126.36,185.0,1,0,100.0
2022-02-13 13:00:00+07:00,127.04,185.66,1,0,100.0
2022-02-13 14:00:00+07:00,127.85,186.39,1,0,100.0
2022-02-13 15:00:00+07:00,128.66,185.47,1,0,100.0
2022-02-13 16:00:00+07:00,128.09,185.1,1,0,100.0
2022-02-13 17:00:00+07:00,127.4,185.43,1,0,100.0
2022-02-13 18:00:00+07:00,126.16,184.78,1,0,100.0
2022-02-13 19:00:00+07:00,126.11,183.88,1,0,100.0
2022-02-13 20:00:00+07:00,125.85,183.43,1,0,100.0
2022-02-13 21:00:00+07:00,125.61,183.48,1,0,100.0
2022-02-13 22:00:00+07:00,125.39,183.2,1,0,100.0
2022-02-13 23:00:00+07:00,125.37,183.2,1,0,100.0
2022-02-14 00:00:00+07:00,124.35,182.92,1,0,100.0
2022-02-14 01:00:00+07:00,123.89,182.95,1,0,100.0
2022-02-14 02:00:00+07:00,124.43,183.15,1,0,100.0
2022-02-14 03:00:00+07:00,123.66,182.71,1,0,100.0
2022-02-14 04:00:00+07:00,121.91,181.67,1,0,100.0
2022-02-14 05:00:00+07:00,124.3,183.2,1,0,100.0
2022-02-14 06:00:00+07:00,124.01,183.45,1,0,100.0
2022-02-14 07:00:00+07:00,124.66,183.25,1,0,100.0
2022-02-14 08:00:00+07:00,125.09,183.4,1,0,100.0
2022-02-14 09:00:00+07:00,124.88,183.46,1,0,100.0
2022-02-14 10:00:00+07:00,125.5,184.03,1,0,100.0
2022-02-14 11:00:00+07:00,126.31,184.91,1,0,100.0
2022-02-14 12:00:00+07:00,126.08,184.62,1,0,100.0
